c_digo_dane_departamento,departamento,c_digo_dane_municipio,municipio,grupo_cultivo,subgrupo,cultivo,desagregaci_n_cultivo,a_o,periodo,rea_sembrada,rea_cosechada,producci_n,rendimiento,ciclo_del_cultivo,estado_f_sico_del_cultivo,c_digo_del_cultivo,nombre_cient_fico_del_cultivo
54,Norte de Santander,54518,Pamplona,Hortalizas,Hortalizas de hoja,Repollo,Repollo,2022,2022B,6.0,6.0,114.0,19.0,Transitorio,En fresco,1052800,Brassica oleracea var. capitata
54,Norte de Santander,54518,Pamplona,Hortalizas,Hortalizas de raíz,Zanahoria,Zanahoria,2022,2022B,20.0,19.0,418.0,22.0,Transitorio,En fresco,1053000,Daucus carota
54,Norte de Santander,54518,Pamplona,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022B,18.0,16.0,160.0,10.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
54,Norte de Santander,54518,Pamplona,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa todas las variedades,2022,2022B,140.0,157.0,2355.0,15.0,Transitorio,En fresco,1080701,Solanum tuberosum
54,Norte de Santander,54518,Pamplona,Raíces y tubérculos,Raíces y tubérculos,Papa,Papa criolla,2022,2022B,88.0,86.0,1118.0,13.0,Transitorio,En fresco,1080702,Solanum phureja
54,Norte de Santander,54520,Pamplonita,Frutales,Demás frutales,Brevo,Brevo,2022,2022,6.5,6.5,13.0,2.0,Permanente,En fresco,2041100,Ficus carica
54,Norte de Santander,54520,Pamplonita,Frutales,Caducifolios,Ciruela,Ciruela,2022,2022,17.0,15.0,195.0,13.0,Permanente,En fresco,2041800,Prunus domestica
54,Norte de Santander,54520,Pamplonita,Frutales,Caducifolios,Durazno o albaricoque,Durazno o albaricoque,2022,2022,125.0,115.0,1725.0,15.0,Permanente,En fresco,2042400,Prunus persica L.
54,Norte de Santander,54520,Pamplonita,Frutales,Cítricos,Limón,Limón Tahití,2022,2022,22.0,20.0,280.0,14.0,Permanente,En fresco,2043603,Citrus limon
54,Norte de Santander,54520,Pamplonita,Frutales,Cítricos,Mandarina,Mandarina demás variedades,2022,2022,22.0,22.0,308.0,14.0,Permanente,En fresco,2044199,Citrus reticulata
54,Norte de Santander,54520,Pamplonita,Frutales,Pasifloráceas,Maracuyá,Maracuyá,2022,2022,5.0,4.0,19.0,4.75,Permanente,En fresco,2044500,Passiflora edulis
54,Norte de Santander,54520,Pamplonita,Frutales,Demás frutales,Mora,Mora,2022,2022,56.0,54.0,486.0,9.0,Permanente,En fresco,2044700,Rubus glaucus Benth.
54,Norte de Santander,54520,Pamplonita,Frutales,Cítricos,Naranja,Naranja demás variedades,2022,2022,70.0,70.0,980.0,14.0,Permanente,En fresco,2044999,Citrus x aurantium
54,Norte de Santander,54520,Pamplonita,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,70.0,65.0,325.0,5.0,Permanente,En fresco,2045802,Musa x paradisiaca
54,Norte de Santander,54520,Pamplonita,Frutales,Solanáceas,Tomate de árbol,Tomate de árbol,2022,2022,7.0,5.0,30.0,6.0,Permanente,En fresco,2046300,Solanum betaceum
54,Norte de Santander,54520,Pamplonita,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2022,2022A,10.0,7.0,98.0,14.0,Transitorio,En fresco,1051100,Allium cepa
54,Norte de Santander,54520,Pamplonita,Hortalizas,Hortalizas de tallo,Cebolla de rama,Cebolla de rama,2022,2022A,2.0,3.0,24.0,8.0,Transitorio,En fresco,1051200,Allium fistulosum
54,Norte de Santander,54520,Pamplonita,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2022,2022A,7.0,3.0,105.0,35.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
54,Norte de Santander,54520,Pamplonita,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2022,2022A,8.0,3.98,238.8,60.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
54,Norte de Santander,54520,Pamplonita,Leguminosas,Leguminosas,Habichuela,Habichuela,2022,2022A,6.0,0.0,0.0,0.0,Transitorio,En fresco,1060600,Phaseolus vulgaris ‘habichuela’
54,Norte de Santander,54520,Pamplonita,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022A,5.0,5.0,50.0,10.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
54,Norte de Santander,54520,Pamplonita,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,4.0,4.0,48.0,12.0,Transitorio,En fresco,1081001,Manihot esculenta
54,Norte de Santander,54520,Pamplonita,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2022,2022B,6.0,9.0,126.0,14.0,Transitorio,En fresco,1051100,Allium cepa
54,Norte de Santander,54520,Pamplonita,Hortalizas,Hortalizas de tallo,Cebolla de rama,Cebolla de rama,2022,2022B,0.0,3.0,24.0,8.0,Transitorio,En fresco,1051200,Allium fistulosum
54,Norte de Santander,54520,Pamplonita,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2022,2022B,8.0,10.98,384.3,35.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
54,Norte de Santander,54520,Pamplonita,Hortalizas,Hortalizas de fruto,Tomate,Tomate invernadero,2022,2022B,7.0,8.0,480.0,60.0,Transitorio,En fresco,1052902,Lycopersicon esculentum
54,Norte de Santander,54520,Pamplonita,Leguminosas,Leguminosas,Habichuela,Habichuela,2022,2022B,3.0,9.0,90.0,10.0,Transitorio,En fresco,1060600,Phaseolus vulgaris ‘habichuela’
54,Norte de Santander,54520,Pamplonita,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022B,3.0,3.0,30.0,10.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
54,Norte de Santander,54520,Pamplonita,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,4.0,4.0,48.0,12.0,Transitorio,En fresco,1081001,Manihot esculenta
54,Norte de Santander,54553,Puerto Santander,Frutales,Anonáceas,Guanábana,Guanábana,2022,2022,4.0,4.0,40.0,10.0,Permanente,En fresco,2042900,Annona muricata
54,Norte de Santander,54553,Puerto Santander,Frutales,Mirtáceas,Guayaba,Guayaba,2022,2022,14.0,14.0,126.0,9.0,Permanente,En fresco,2043000,Psidium guajava
54,Norte de Santander,54553,Puerto Santander,Frutales,Demás frutales,Papaya,"Papaya Hawaiana, Maradol, Melona, redonda y/o Tainung",2022,2022,2.5,2.5,37.5,15.0,Permanente,En fresco,2045301,Carica papaya
54,Norte de Santander,54553,Puerto Santander,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,29.0,29.0,290.0,10.0,Permanente,En fresco,2045802,Musa x paradisiaca
54,Norte de Santander,54553,Puerto Santander,Oleaginosas,Oleaginosas,Sacha inchi,Sacha inchi,2022,2022,10.0,10.0,20.0,2.0,Permanente,En fresco,2070500,Plukenetia volubilis
54,Norte de Santander,54553,Puerto Santander,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,7.0,2.0,20.0,10.0,Transitorio,En fresco,1081001,Manihot esculenta
54,Norte de Santander,54553,Puerto Santander,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,5.0,3.0,30.0,10.0,Transitorio,En fresco,1081001,Manihot esculenta
54,Norte de Santander,54599,Ragonvalia,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2022,2022,25.0,25.0,200.0,8.0,Permanente,En fresco,2040299,Persea americana
54,Norte de Santander,54599,Ragonvalia,Frutales,Demás frutales,Banano,Banano consumo interno,2022,2022,49.5,48.5,291.0,6.0,Permanente,En fresco,2040902,Musa acuminata
54,Norte de Santander,54599,Ragonvalia,Frutales,Solanáceas,Lulo,Lulo,2022,2022,16.0,15.0,150.0,10.0,Permanente,En fresco,2043700,Solanum quitoense
54,Norte de Santander,54599,Ragonvalia,Frutales,Demás frutales,Mora,Mora,2022,2022,320.29,311.29,3112.9,10.0,Permanente,En fresco,2044700,Rubus glaucus Benth.
54,Norte de Santander,54599,Ragonvalia,Frutales,Solanáceas,Tomate de árbol,Tomate de árbol,2022,2022,8.0,8.0,80.0,10.0,Permanente,En fresco,2046300,Solanum betaceum
54,Norte de Santander,54599,Ragonvalia,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2022,2022A,1.0,1.0,16.0,16.0,Transitorio,En fresco,1051100,Allium cepa
54,Norte de Santander,54599,Ragonvalia,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2022,2022A,5.5,5.0,160.0,32.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
54,Norte de Santander,54599,Ragonvalia,Leguminosas,Leguminosas,Habichuela,Habichuela,2022,2022A,2.0,1.8,16.2,9.0,Transitorio,En fresco,1060600,Phaseolus vulgaris ‘habichuela’
54,Norte de Santander,54599,Ragonvalia,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022A,11.0,13.0,195.0,15.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
54,Norte de Santander,54599,Ragonvalia,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2022,2022B,1.0,1.0,16.0,16.0,Transitorio,En fresco,1051100,Allium cepa
54,Norte de Santander,54599,Ragonvalia,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2022,2022B,3.0,2.5,80.0,32.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
54,Norte de Santander,54599,Ragonvalia,Leguminosas,Leguminosas,Habichuela,Habichuela,2022,2022B,2.0,1.5,13.5,9.0,Transitorio,En fresco,1060600,Phaseolus vulgaris ‘habichuela’
54,Norte de Santander,54660,Salazar,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2022,2022,14.7,14.7,44.1,3.0,Permanente,En fresco,2040299,Persea americana
54,Norte de Santander,54660,Salazar,Frutales,Demás frutales,Banano,Banano consumo interno,2022,2022,182.5,178.5,1071.0,6.0,Permanente,En fresco,2040902,Musa acuminata
54,Norte de Santander,54660,Salazar,Frutales,Cítricos,Limón,Limón demás variedades,2022,2022,4.5,4.5,36.0,8.0,Permanente,En fresco,2043699,Citrus limon
54,Norte de Santander,54660,Salazar,Frutales,Solanáceas,Lulo,Lulo,2022,2022,12.6,11.6,92.8,8.0,Permanente,En fresco,2043700,Solanum quitoense
54,Norte de Santander,54660,Salazar,Frutales,Cítricos,Mandarina,Mandarina demás variedades,2022,2022,3.4,3.4,34.0,10.0,Permanente,En fresco,2044199,Citrus reticulata
54,Norte de Santander,54660,Salazar,Frutales,Pasifloráceas,Maracuyá,Maracuyá,2022,2022,13.2,13.2,198.0,15.0,Permanente,En fresco,2044500,Passiflora edulis
54,Norte de Santander,54660,Salazar,Frutales,Demás frutales,Mora,Mora,2022,2022,5.3,5.3,53.0,10.0,Permanente,En fresco,2044700,Rubus glaucus Benth.
54,Norte de Santander,54660,Salazar,Frutales,Cítricos,Naranja,Naranja demás variedades,2022,2022,6.85,6.85,68.5,10.0,Permanente,En fresco,2044999,Citrus x aurantium
54,Norte de Santander,54660,Salazar,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,42.6,38.6,231.6,6.0,Permanente,En fresco,2045802,Musa x paradisiaca
54,Norte de Santander,54660,Salazar,Frutales,Demás frutales,Zapote,Zapote,2022,2022,2.1,2.1,10.5,5.0,Permanente,En fresco,2046800,Pouteria sapota
54,Norte de Santander,54660,Salazar,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2022,2022A,5.0,4.97,111.82,22.5,Transitorio,En fresco,1052901,Lycopersicon esculentum
54,Norte de Santander,54660,Salazar,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2022,2022A,3.0,2.98,11.92,4.0,Transitorio,En fresco,1059900,No aplica
54,Norte de Santander,54660,Salazar,Leguminosas,Leguminosas,Habichuela,Habichuela,2022,2022A,3.8,2.97,38.61,13.0,Transitorio,En fresco,1060600,Phaseolus vulgaris ‘habichuela’
54,Norte de Santander,54660,Salazar,Raíces y tubérculos,Raíces y tubérculos,Arracacha,Arracacha,2022,2022A,2.7,2.7,13.5,5.0,Transitorio,En fresco,1080200,Arracacia xanthorrhiza
54,Norte de Santander,54660,Salazar,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,5.0,4.3,43.0,10.0,Transitorio,En fresco,1081001,Manihot esculenta
54,Norte de Santander,54660,Salazar,Hortalizas,Hortalizas de fruto,Ahuyama,Ahuyama,2022,2022B,2.0,2.0,16.0,8.0,Transitorio,En fresco,1050200,Cucurbita maxima
54,Norte de Santander,54660,Salazar,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2022,2022B,4.5,4.4,104.72,23.8,Transitorio,En fresco,1052901,Lycopersicon esculentum
54,Norte de Santander,54660,Salazar,Hortalizas,Hortalizas,Otras hortalizas,Otras hortalizas,2022,2022B,3.3,3.3,13.2,4.0,Transitorio,En fresco,1059900,No aplica
54,Norte de Santander,54660,Salazar,Leguminosas,Leguminosas,Habichuela,Habichuela,2022,2022B,3.0,2.99,35.88,12.0,Transitorio,En fresco,1060600,Phaseolus vulgaris ‘habichuela’
54,Norte de Santander,54660,Salazar,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022B,5.0,4.4,44.0,10.0,Transitorio,En fresco,1081001,Manihot esculenta
54,Norte de Santander,54670,San Calixto,Frutales,Demás frutales,Aguacate,Aguacate demás variedades,2022,2022,60.0,60.0,420.0,7.0,Permanente,En fresco,2040299,Persea americana
54,Norte de Santander,54670,San Calixto,Frutales,Solanáceas,Lulo,Lulo,2022,2022,19.0,19.0,190.0,10.0,Permanente,En fresco,2043700,Solanum quitoense
54,Norte de Santander,54670,San Calixto,Frutales,Cítricos,Mandarina,Mandarina demás variedades,2022,2022,20.0,20.0,190.0,9.5,Permanente,En fresco,2044199,Citrus reticulata
54,Norte de Santander,54670,San Calixto,Frutales,Demás frutales,Piña,Piña demás variedades,2022,2022,40.0,40.0,1560.0,39.0,Permanente,En fresco,2045699,Ananas comosus
54,Norte de Santander,54670,San Calixto,Frutales,Demás frutales,Plátano,Plátano consumo interno,2022,2022,150.0,142.0,994.0,7.0,Permanente,En fresco,2045802,Musa x paradisiaca
54,Norte de Santander,54670,San Calixto,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2022,2022A,372.0,300.0,6000.0,20.0,Transitorio,En fresco,1051100,Allium cepa
54,Norte de Santander,54670,San Calixto,Hortalizas,Hortalizas de fruto,Pimentón,Pimentón,2022,2022A,10.0,9.7,194.0,20.0,Transitorio,En fresco,1052500,Capsicum annuum
54,Norte de Santander,54670,San Calixto,Hortalizas,Hortalizas de fruto,Tomate,Tomate,2022,2022A,25.0,25.0,750.0,30.0,Transitorio,En fresco,1052901,Lycopersicon esculentum
54,Norte de Santander,54670,San Calixto,Raíces y tubérculos,Raíces y tubérculos,Yuca,Yuca consumo en fresco,2022,2022A,80.0,60.0,600.0,10.0,Transitorio,En fresco,1081001,Manihot esculenta
54,Norte de Santander,54670,San Calixto,Hortalizas,Hortalizas de raíz,Cebolla de bulbo,Cebolla de bulbo,2022,2022B,250.0,350.0,7000.0,20.0,Transitorio,En fresco,1051100,Allium cepa
