c_digo_dane_departamento,departamento,c_digo_dane_municipio,municipio,grupo_cultivo,subgrupo,cultivo,desagregaci_n_cultivo,a_o,periodo,rea_sembrada,rea_cosechada,producci_n,rendimiento,ciclo_del_cultivo,estado_f_sico_del_cultivo,c_digo_del_cultivo,nombre_cient_fico_del_cultivo
68,Santander,68572,Puente Nacional,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,17.0,6.0,9.0,1.5,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68572,Puente Nacional,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,5.0,6.0,9.0,1.5,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68572,Puente Nacional,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,17.0,15.0,30.0,2.0,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68572,Puente Nacional,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,6.0,16.8,25.2,1.5,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68572,Puente Nacional,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,4.0,5.0,7.5,1.5,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68572,Puente Nacional,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,15.0,17.0,51.0,3.0,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68573,Puerto Parra,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2022,2022,52.0,17.0,5.1,0.3,Permanente,Grano seco,2030200,Theobrama cacao
68,Santander,68573,Puerto Parra,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2022,2022,5873.0,5423.0,19721.64,3.64,Permanente,Aceite crudo,2070400,Elaeis guineensis
68,Santander,68573,Puerto Parra,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,15.0,8.0,12.0,1.5,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68573,Puerto Parra,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,10.0,5.0,7.5,1.5,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68573,Puerto Parra,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,12.0,7.0,10.5,1.5,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68573,Puerto Parra,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,8.0,4.0,6.0,1.5,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68575,Puerto Wilches,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2022,2022,46307.0,46264.0,222067.2,4.8,Permanente,Aceite crudo,2070400,Elaeis guineensis
68,Santander,68575,Puerto Wilches,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022A,18.0,17.0,136.0,8.0,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
68,Santander,68575,Puerto Wilches,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,315.0,250.0,600.0,2.4,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68575,Puerto Wilches,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,307.0,297.0,430.65,1.45,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68575,Puerto Wilches,Cereales,Cereales,Arroz,Arroz secano mecanizado,2022,2022B,20.0,6.5,52.0,8.0,Transitorio,Paddy o cascara verde,1010103,Oryza sativa
68,Santander,68575,Puerto Wilches,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,320.0,310.0,682.0,2.2,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68575,Puerto Wilches,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,330.0,300.0,435.0,1.45,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68615,Rionegro,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2022,2022,5983.0,5943.0,3268.65,0.55,Permanente,Grano seco,2030200,Theobrama cacao
68,Santander,68615,Rionegro,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1262.75,1126.49,1053.55,0.94,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68615,Rionegro,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2022,2022,8704.0,8704.0,26112.0,3.0,Permanente,Aceite crudo,2070400,Elaeis guineensis
68,Santander,68615,Rionegro,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022A,700.0,300.0,2100.0,7.0,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
68,Santander,68615,Rionegro,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,280.0,240.0,360.0,1.5,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68615,Rionegro,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,140.0,120.0,180.0,1.5,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68615,Rionegro,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,23.0,21.0,23.1,1.1,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68615,Rionegro,Cereales,Cereales,Arroz,Arroz secano manual,2022,2022B,380.0,700.0,4900.0,7.0,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
68,Santander,68615,Rionegro,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,160.0,160.0,240.0,1.5,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68615,Rionegro,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,120.0,120.0,180.0,1.5,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68615,Rionegro,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,35.0,35.0,38.5,1.1,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68655,Sabana de Torres,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2022,2022,211.0,196.0,117.6,0.6,Permanente,Grano seco,2030200,Theobrama cacao
68,Santander,68655,Sabana de Torres,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2022,2022,29443.0,28693.0,83209.7,2.9,Permanente,Aceite crudo,2070400,Elaeis guineensis
68,Santander,68655,Sabana de Torres,Cereales,Cereales,Arroz,Arroz riego,2022,2022A,1030.0,0.0,0.0,0.0,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
68,Santander,68655,Sabana de Torres,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022A,190.0,0.0,0.0,0.0,Transitorio,Grano seco,1010401,Zea mays
68,Santander,68655,Sabana de Torres,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,50.0,0.0,0.0,0.0,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68655,Sabana de Torres,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2022,2022A,25.0,0.0,0.0,0.0,Transitorio,Grano seco,1010403,Zea mays
68,Santander,68655,Sabana de Torres,Cereales,Cereales,Arroz,Arroz riego,2022,2022B,1150.0,2155.0,14869.5,6.9,Transitorio,Paddy o cascara verde,1010101,Oryza sativa
68,Santander,68655,Sabana de Torres,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022B,170.0,345.0,1621.5,4.7,Transitorio,Grano seco,1010401,Zea mays
68,Santander,68655,Sabana de Torres,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,55.0,101.0,121.2,1.2,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68655,Sabana de Torres,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2022,2022B,0.0,25.0,100.0,4.0,Transitorio,Grano seco,1010403,Zea mays
68,Santander,68669,San Andrés,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,824.37,736.48,566.35,0.77,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68669,San Andrés,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2022,2022,475.0,470.0,56400.0,120.0,Permanente,Caña o verde,2030402,Saccharum officinarum
68,Santander,68669,San Andrés,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022A,0.0,8.0,32.0,4.0,Transitorio,Grano seco,1010401,Zea mays
68,Santander,68669,San Andrés,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,100.0,0.0,0.0,0.0,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68669,San Andrés,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,10.0,0.0,0.0,0.0,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68669,San Andrés,Leguminosas,Leguminosas,Arveja,Arveja,2022,2022A,6.0,6.0,8.41,1.4,Transitorio,Grano,1060100,Pisum sativum
68,Santander,68669,San Andrés,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,40.0,40.0,80.0,2.0,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68669,San Andrés,Leguminosas,Leguminosas,Haba,Haba,2022,2022A,1.0,0.0,0.0,0.0,Transitorio,Grano seco,1060500,Vicia faba
68,Santander,68669,San Andrés,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022B,20.0,0.0,0.0,0.0,Transitorio,Grano seco,1010401,Zea mays
68,Santander,68669,San Andrés,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,0.0,100.0,300.0,3.0,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68669,San Andrés,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,0.0,10.0,30.0,3.0,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68669,San Andrés,Leguminosas,Leguminosas,Arveja,Arveja,2022,2022B,3.0,3.0,2.8,0.93,Transitorio,Grano,1060100,Pisum sativum
68,Santander,68669,San Andrés,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,30.0,25.0,25.0,1.0,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68669,San Andrés,Leguminosas,Leguminosas,Haba,Haba,2022,2022B,0.0,1.0,1.0,1.0,Transitorio,Grano seco,1060500,Vicia faba
68,Santander,68673,San Benito,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2022,2022,25.0,25.0,10.0,0.4,Permanente,Grano seco,2030200,Theobrama cacao
68,Santander,68673,San Benito,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,199.72,173.48,162.47,0.94,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68673,San Benito,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2022,2022,2575.0,2295.0,275400.0,120.0,Permanente,Caña o verde,2030402,Saccharum officinarum
68,Santander,68673,San Benito,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022A,40.0,40.0,180.0,4.5,Transitorio,Grano seco,1010401,Zea mays
68,Santander,68673,San Benito,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,50.0,50.0,200.0,4.0,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68673,San Benito,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2022,2022A,6.0,6.0,24.0,4.0,Transitorio,Grano seco,1010403,Zea mays
68,Santander,68673,San Benito,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,25.0,25.0,100.0,4.0,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68673,San Benito,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,3.0,3.0,2.4,0.8,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68673,San Benito,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2022,2022B,8.0,8.0,32.0,4.0,Transitorio,Grano seco,1010401,Zea mays
68,Santander,68673,San Benito,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,26.0,26.0,104.0,4.0,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68673,San Benito,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2022,2022B,2.0,2.0,8.0,4.0,Transitorio,Grano seco,1010403,Zea mays
68,Santander,68673,San Benito,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,12.0,12.0,48.0,4.0,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68673,San Benito,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,2.0,2.0,1.6,0.8,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68679,San Gil,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2022,2022,13.0,3.0,1.8,0.6,Permanente,Grano seco,2030200,Theobrama cacao
68,Santander,68679,San Gil,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,2741.24,2254.63,2393.68,1.06,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68679,San Gil,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2022,2022,300.0,300.0,30000.0,100.0,Permanente,Caña o verde,2030402,Saccharum officinarum
68,Santander,68679,San Gil,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,180.0,175.0,315.0,1.8,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68679,San Gil,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,40.0,39.0,66.3,1.7,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68679,San Gil,Leguminosas,Leguminosas,Arveja,Arveja,2022,2022A,6.0,59.0,53.1,0.9,Transitorio,Grano,1060100,Pisum sativum
68,Santander,68679,San Gil,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,350.0,344.0,619.2,1.8,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68679,San Gil,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,100.0,99.0,168.3,1.7,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68679,San Gil,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,35.0,34.0,57.8,1.7,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68679,San Gil,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,320.0,315.0,567.0,1.8,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68682,San Joaquín,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,80.22,71.7,44.0,0.61,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68682,San Joaquín,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2022,2022,28.0,28.0,2520.0,90.0,Permanente,Caña o verde,2030402,Saccharum officinarum
68,Santander,68682,San Joaquín,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Fique,Fique,2022,2022,28.0,28.0,14.0,0.5,Permanente,Fibra o cabuya,2030500,Furcraea cabuya
68,Santander,68682,San Joaquín,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,17.0,0.0,0.0,0.0,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68682,San Joaquín,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,9.0,0.0,0.0,0.0,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68682,San Joaquín,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,14.0,9.0,9.9,1.1,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68682,San Joaquín,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,0.0,15.0,15.0,1.0,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68682,San Joaquín,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,0.0,8.0,8.0,1.0,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68682,San Joaquín,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,14.0,8.0,8.0,1.0,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68684,San José de Miranda,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,35.99,31.74,16.69,0.53,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68684,San José de Miranda,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,124.0,123.0,141.45,1.15,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68684,San José de Miranda,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,40.0,40.0,48.0,1.2,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68684,San José de Miranda,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,110.0,77.0,100.1,1.3,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68684,San José de Miranda,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,62.3,61.0,68.32,1.12,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68684,San José de Miranda,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,20.0,19.85,25.81,1.3,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68684,San José de Miranda,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,100.0,126.7,164.71,1.3,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68686,San Miguel,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,71.9,61.77,56.16,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68686,San Miguel,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2022,2022,82.0,82.0,6150.0,75.0,Permanente,Caña o verde,2030402,Saccharum officinarum
68,Santander,68686,San Miguel,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,80.0,228.0,342.0,1.5,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68686,San Miguel,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,50.0,69.5,104.25,1.5,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68686,San Miguel,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,90.0,89.0,89.0,1.0,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68686,San Miguel,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,200.0,200.0,280.0,1.4,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68686,San Miguel,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,50.0,55.0,82.5,1.5,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68686,San Miguel,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,180.0,179.0,161.1,0.9,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68689,San Vicente de Chucurí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2022,2022,16870.0,16870.0,10122.0,0.6,Permanente,Grano seco,2030200,Theobrama cacao
68,Santander,68689,San Vicente de Chucurí,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,1985.5,1680.66,1646.21,0.98,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68689,San Vicente de Chucurí,Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2022,2022,7076.0,7076.0,24412.2,3.45,Permanente,Aceite crudo,2070400,Elaeis guineensis
68,Santander,68689,San Vicente de Chucurí,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022A,18.0,0.0,0.0,0.0,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68689,San Vicente de Chucurí,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,1.15,1.15,1.61,1.4,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68689,San Vicente de Chucurí,Cereales,Cereales,Maíz,Maíz blanco tradicional,2022,2022B,0.0,17.5,29.75,1.7,Transitorio,Grano seco,1010404,Zea mays
68,Santander,68705,Santa Bárbara,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2022,2022,11.0,11.0,6.6,0.6,Permanente,Grano seco,2030200,Theobrama cacao
68,Santander,68705,Santa Bárbara,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,269.03,209.76,130.16,0.62,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
68,Santander,68705,Santa Bárbara,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022A,8.0,6.0,5.87,0.98,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68705,Santa Bárbara,Leguminosas,Leguminosas,Arveja,Arveja,2022,2022A,6.0,5.0,6.54,1.31,Transitorio,Grano,1060100,Pisum sativum
68,Santander,68705,Santa Bárbara,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022A,40.0,39.0,40.91,1.05,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68705,Santa Bárbara,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2022,2022B,5.0,8.0,7.83,0.98,Transitorio,Grano seco,1010402,Zea mays
68,Santander,68705,Santa Bárbara,Leguminosas,Leguminosas,Arveja,Arveja,2022,2022B,7.0,6.0,7.85,1.31,Transitorio,Grano,1060100,Pisum sativum
68,Santander,68705,Santa Bárbara,Leguminosas,Leguminosas,Frijol,Frijol,2022,2022B,38.0,36.0,37.76,1.05,Transitorio,Grano seco,1060200,Phaseolus vulgaris
68,Santander,68720,Santa Helena del Opón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2022,2022,976.0,976.0,585.6,0.6,Permanente,Grano seco,2030200,Theobrama cacao
68,Santander,68720,Santa Helena del Opón,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2022,2022,4.39,4.39,9.29,2.12,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
