c_digo_dane_departamento,departamento,c_digo_dane_municipio,municipio,grupo_cultivo,subgrupo,cultivo,desagregaci_n_cultivo,a_o,periodo,rea_sembrada,rea_cosechada,producci_n,rendimiento,ciclo_del_cultivo,estado_f_sico_del_cultivo,c_digo_del_cultivo,nombre_cient_fico_del_cultivo
52,Nariño,52317,Guachucal,Leguminosas,Leguminosas,Haba,Haba,2021,2021B,16.0,15.2,60.53,3.98,Transitorio,Grano seco,1060500,Vicia faba
52,Nariño,52320,Guaitarilla,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,112.71,98.88,107.78,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
52,Nariño,52320,Guaitarilla,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2021,2021,81.0,73.0,3066.0,42.0,Permanente,Caña o verde,2030402,Saccharum officinarum
52,Nariño,52320,Guaitarilla,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Fique,Fique,2021,2021,165.1,165.1,198.12,1.2,Permanente,Fibra o cabuya,2030500,Furcraea cabuya
52,Nariño,52320,Guaitarilla,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021A,128.0,128.0,115.2,0.9,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52320,Guaitarilla,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,524.0,394.0,394.0,1.0,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52320,Guaitarilla,Leguminosas,Leguminosas,Haba,Haba,2021,2021A,2.0,2.0,2.65,1.32,Transitorio,Grano seco,1060500,Vicia faba
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2021,2021B,55.0,55.0,137.5,2.5,Transitorio,Grano seco,1010401,Zea mays
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021B,425.0,425.0,425.0,1.0,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52320,Guaitarilla,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021B,425.0,425.0,425.0,1.0,Transitorio,Grano seco,1010404,Zea mays
52,Nariño,52320,Guaitarilla,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021B,1.0,1.0,1.2,1.2,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52320,Guaitarilla,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,380.0,380.0,304.0,0.8,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52323,Gualmatán,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021A,560.0,560.0,2355.14,4.21,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52323,Gualmatán,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,5.0,5.0,7.5,1.5,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52323,Gualmatán,Leguminosas,Leguminosas,Haba,Haba,2021,2021A,15.0,15.0,33.19,2.21,Transitorio,Grano seco,1060500,Vicia faba
52,Nariño,52323,Gualmatán,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021B,600.0,600.0,2523.36,4.21,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52323,Gualmatán,Leguminosas,Leguminosas,Haba,Haba,2021,2021B,20.0,20.0,79.65,3.98,Transitorio,Grano seco,1060500,Vicia faba
52,Nariño,52352,Iles,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,9.64,9.64,8.77,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
52,Nariño,52352,Iles,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,15.0,15.0,30.0,2.0,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52352,Iles,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021A,5.0,5.0,10.0,2.0,Transitorio,Grano seco,1010404,Zea mays
52,Nariño,52352,Iles,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021A,100.0,90.0,336.45,3.74,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52352,Iles,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,7.0,7.0,10.5,1.5,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52352,Iles,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021B,8.0,8.0,16.0,2.0,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52352,Iles,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021B,10.0,10.0,20.0,2.0,Transitorio,Grano seco,1010404,Zea mays
52,Nariño,52352,Iles,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021B,15.0,15.0,49.07,3.27,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52352,Iles,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,12.0,12.0,18.0,1.5,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52354,Imués,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,8.23,8.23,8.07,0.98,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
52,Nariño,52354,Imués,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Fique,Fique,2021,2021,5.3,5.3,2.65,0.5,Permanente,Fibra o cabuya,2030500,Furcraea cabuya
52,Nariño,52354,Imués,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,50.1,41.7,45.87,1.1,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52354,Imués,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021A,123.0,115.0,92.0,0.8,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52354,Imués,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,17.5,12.1,10.89,0.9,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52354,Imués,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021B,123.0,120.0,96.0,0.8,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52354,Imués,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,20.0,19.5,17.55,0.9,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52356,Ipiales,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2021,2021,17.0,17.0,10.2,0.6,Permanente,Grano seco,2030200,Theobrama cacao
52,Nariño,52356,Ipiales,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2021,2021,19.0,14.0,700.0,50.0,Permanente,Caña o verde,2030402,Saccharum officinarum
52,Nariño,52356,Ipiales,Cereales,Cereales,Arroz,Arroz secano manual,2021,2021A,7.0,6.0,7.14,1.19,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
52,Nariño,52356,Ipiales,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021A,80.0,70.0,117.46,1.68,Transitorio,Grano seco,1010404,Zea mays
52,Nariño,52356,Ipiales,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021A,1500.0,1200.0,3925.23,3.27,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52356,Ipiales,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,30.0,28.0,117.48,4.2,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52356,Ipiales,Leguminosas,Leguminosas,Haba,Haba,2021,2021A,50.0,48.0,106.19,2.21,Transitorio,Grano seco,1060500,Vicia faba
52,Nariño,52356,Ipiales,Cereales,Cereales,Arroz,Arroz secano manual,2021,2021B,4.0,4.0,4.76,1.19,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
52,Nariño,52356,Ipiales,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021B,35.0,34.0,76.07,2.24,Transitorio,Grano seco,1010404,Zea mays
52,Nariño,52356,Ipiales,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021B,1830.0,1825.0,5969.63,3.27,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52356,Ipiales,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,25.0,24.0,100.7,4.2,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52356,Ipiales,Leguminosas,Leguminosas,Haba,Haba,2021,2021B,15.0,14.0,37.17,2.66,Transitorio,Grano seco,1060500,Vicia faba
52,Nariño,52378,La Cruz,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,254.47,221.26,241.17,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
52,Nariño,52378,La Cruz,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,10.0,10.0,12.0,1.2,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52378,La Cruz,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021A,45.0,42.0,50.4,1.2,Transitorio,Grano seco,1010404,Zea mays
52,Nariño,52378,La Cruz,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021A,25.0,23.0,21.5,0.93,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52378,La Cruz,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,39.0,36.0,151.2,4.2,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52378,La Cruz,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021B,35.0,30.0,28.04,0.93,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52378,La Cruz,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,30.0,28.0,117.48,4.2,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52381,La Florida,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,1243.96,1092.04,1092.04,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
52,Nariño,52381,La Florida,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2021,2021,187.5,182.5,12775.0,70.0,Permanente,Caña o verde,2030402,Saccharum officinarum
52,Nariño,52381,La Florida,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Fique,Fique,2021,2021,1595.0,1594.0,1912.8,1.2,Permanente,Fibra o cabuya,2030500,Furcraea cabuya
52,Nariño,52381,La Florida,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,116.0,114.0,114.0,1.0,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52381,La Florida,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021A,50.0,46.0,46.0,1.0,Transitorio,Grano seco,1010404,Zea mays
52,Nariño,52381,La Florida,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021A,3.0,2.5,2.5,1.0,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52381,La Florida,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,200.0,190.0,190.0,1.0,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52381,La Florida,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021B,3.0,2.5,2.0,0.8,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52381,La Florida,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,170.0,150.0,150.0,1.0,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52385,La Llanada,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,55.0,55.0,69.85,1.27,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
52,Nariño,52385,La Llanada,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2021,2021,5.0,5.0,225.0,45.0,Permanente,Caña o verde,2030402,Saccharum officinarum
52,Nariño,52385,La Llanada,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2021,2021A,3.0,3.0,9.9,3.3,Transitorio,Grano seco,1010401,Zea mays
52,Nariño,52385,La Llanada,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,11.0,11.0,13.2,1.2,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52385,La Llanada,Leguminosas,Leguminosas,Arveja,Arveja,2021,2021A,1.25,1.0,1.6,1.6,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52385,La Llanada,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,17.0,13.0,16.25,1.25,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52385,La Llanada,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2021,2021B,2.5,2.5,8.75,3.5,Transitorio,Grano seco,1010401,Zea mays
52,Nariño,52385,La Llanada,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021B,8.5,8.5,11.05,1.3,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52385,La Llanada,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,17.5,17.5,19.25,1.1,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52390,La Tola,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2021,2021,2.0,2.0,1.2,0.6,Permanente,Grano seco,2030200,Theobrama cacao
52,Nariño,52390,La Tola,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2021,2021,4.0,4.0,80.0,20.0,Permanente,Caña o verde,2030402,Saccharum officinarum
52,Nariño,52390,La Tola,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,2.0,2.0,4.0,2.0,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52399,La Unión,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2021,2021,82.0,64.9,32.45,0.5,Permanente,Grano seco,2030200,Theobrama cacao
52,Nariño,52399,La Unión,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,4504.12,3850.12,3850.12,1.0,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
52,Nariño,52399,La Unión,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2021,2021,185.0,185.0,13875.0,75.0,Permanente,Caña o verde,2030402,Saccharum officinarum
52,Nariño,52399,La Unión,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Fique,Fique,2021,2021,22.0,22.0,26.4,1.2,Permanente,Fibra o cabuya,2030500,Furcraea cabuya
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2021,2021A,230.0,220.0,675.0,3.07,Transitorio,Grano seco,1010401,Zea mays
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,59.0,58.0,81.2,1.4,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2021,2021A,50.0,47.0,141.0,3.0,Transitorio,Grano seco,1010403,Zea mays
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021A,27.0,26.0,36.4,1.4,Transitorio,Grano seco,1010404,Zea mays
52,Nariño,52399,La Unión,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,41.0,40.0,60.0,1.5,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2021,2021B,250.0,240.0,720.0,3.0,Transitorio,Grano seco,1010401,Zea mays
52,Nariño,52399,La Unión,Cereales,Cereales,Maíz,Maíz blanco tecnificado,2021,2021B,28.0,26.0,78.0,3.0,Transitorio,Grano seco,1010403,Zea mays
52,Nariño,52405,Leiva,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2021,2021,10.0,10.0,2.7,0.27,Permanente,Grano seco,2030200,Theobrama cacao
52,Nariño,52405,Leiva,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,681.68,616.67,370.0,0.6,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
52,Nariño,52405,Leiva,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2021,2021,10.0,10.0,296.0,29.6,Permanente,Caña o verde,2030402,Saccharum officinarum
52,Nariño,52405,Leiva,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,30.0,30.0,30.54,1.02,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52405,Leiva,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021A,10.0,10.0,33.4,3.34,Transitorio,Grano seco,1010404,Zea mays
52,Nariño,52405,Leiva,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,8.0,8.0,6.96,0.87,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52405,Leiva,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021B,25.0,25.0,83.5,3.34,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52405,Leiva,Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021B,8.0,8.0,26.72,3.34,Transitorio,Grano seco,1010404,Zea mays
52,Nariño,52405,Leiva,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,8.0,8.0,6.96,0.87,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52411,Linares,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2021,2021,6.0,6.0,3.6,0.6,Permanente,Grano seco,2030200,Theobrama cacao
52,Nariño,52411,Linares,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,651.14,548.0,597.32,1.09,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
52,Nariño,52411,Linares,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2021,2021,2287.0,2285.0,217075.0,95.0,Permanente,Caña o verde,2030402,Saccharum officinarum
52,Nariño,52411,Linares,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2021,2021A,245.0,245.0,857.5,3.5,Transitorio,Grano seco,1010401,Zea mays
52,Nariño,52411,Linares,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,130.0,130.0,260.0,2.0,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52411,Linares,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,550.0,550.0,770.0,1.4,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52411,Linares,Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2021,2021B,260.0,260.0,910.0,3.5,Transitorio,Grano seco,1010401,Zea mays
52,Nariño,52411,Linares,Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021B,140.0,140.0,279.98,2.0,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52411,Linares,Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,650.0,650.0,910.0,1.4,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52418,Los Andes (Sotomayor),Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2021,2021,97.0,82.0,36.9,0.45,Permanente,Grano seco,2030200,Theobrama cacao
52,Nariño,52418,Los Andes (Sotomayor),Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,556.72,497.2,343.07,0.69,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
52,Nariño,52418,Los Andes (Sotomayor),Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2021,2021,90.0,90.0,4500.0,50.0,Permanente,Caña o verde,2030402,Saccharum officinarum
52,Nariño,52418,Los Andes (Sotomayor),Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2021,2021A,9.0,9.0,10.8,1.2,Transitorio,Grano seco,1010401,Zea mays
52,Nariño,52418,Los Andes (Sotomayor),Cereales,Cereales,Maíz,Maíz blanco tecnificado,2021,2021A,4.0,2.0,2.4,1.2,Transitorio,Grano seco,1010403,Zea mays
52,Nariño,52418,Los Andes (Sotomayor),Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,32.0,30.0,39.0,1.3,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52418,Los Andes (Sotomayor),Cereales,Cereales,Maíz,Maíz amarillo tecnificado,2021,2021B,22.5,20.0,24.0,1.2,Transitorio,Grano seco,1010401,Zea mays
52,Nariño,52418,Los Andes (Sotomayor),Cereales,Cereales,Maíz,Maíz blanco tecnificado,2021,2021B,2.65,2.65,3.18,1.2,Transitorio,Grano seco,1010403,Zea mays
52,Nariño,52427,Magüí (Payán),Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2021,2021,50.0,50.0,16.0,0.32,Permanente,Grano seco,2030200,Theobrama cacao
52,Nariño,52427,Magüí (Payán),Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2021,2021,60.0,60.0,1740.0,29.0,Permanente,Caña o verde,2030402,Saccharum officinarum
52,Nariño,52427,Magüí (Payán),Oleaginosas,Oleaginosas,Palma de aceite,Palma de aceite,2021,2021,2.5,2.5,3.25,1.3,Permanente,Aceite crudo,2070400,Elaeis guineensis
52,Nariño,52427,Magüí (Payán),Cereales,Cereales,Arroz,Arroz secano manual,2021,2021A,5.0,5.0,11.3,2.26,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
52,Nariño,52427,Magüí (Payán),Cereales,Cereales,Maíz,Maíz amarillo tradicional,2021,2021A,4.0,4.0,2.0,0.5,Transitorio,Grano seco,1010402,Zea mays
52,Nariño,52427,Magüí (Payán),Cereales,Cereales,Maíz,Maíz blanco tradicional,2021,2021A,1.0,1.0,0.5,0.5,Transitorio,Grano seco,1010404,Zea mays
52,Nariño,52427,Magüí (Payán),Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,1.0,1.0,0.5,0.5,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52427,Magüí (Payán),Cereales,Cereales,Arroz,Arroz secano manual,2021,2021B,5.0,5.0,11.3,2.26,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
52,Nariño,52427,Magüí (Payán),Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,1.0,1.0,0.5,0.5,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52435,Mallama (Piedrancha),Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Café,Café,2021,2021,43.81,34.98,31.83,0.91,Permanente,Pergamino o seco de trilla,2030300,Coffea arabica
52,Nariño,52435,Mallama (Piedrancha),Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Caña,Caña panelera,2021,2021,625.0,625.0,52500.0,84.0,Permanente,Caña o verde,2030402,Saccharum officinarum
52,Nariño,52435,Mallama (Piedrancha),Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Fique,Fique,2021,2021,40.0,40.0,60.0,1.5,Permanente,Fibra o cabuya,2030500,Furcraea cabuya
52,Nariño,52435,Mallama (Piedrancha),Leguminosas,Leguminosas,Arveja,Arveja,2021,2021A,2.0,2.0,2.0,1.0,Transitorio,Grano,1060100,Pisum sativum
52,Nariño,52435,Mallama (Piedrancha),Leguminosas,Leguminosas,Frijol,Frijol,2021,2021A,26.0,26.0,26.0,1.0,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52435,Mallama (Piedrancha),Leguminosas,Leguminosas,Haba,Haba,2021,2021A,6.0,6.0,5.31,0.88,Transitorio,Grano seco,1060500,Vicia faba
52,Nariño,52435,Mallama (Piedrancha),Leguminosas,Leguminosas,Frijol,Frijol,2021,2021B,22.0,22.0,22.0,1.0,Transitorio,Grano seco,1060200,Phaseolus vulgaris
52,Nariño,52435,Mallama (Piedrancha),Leguminosas,Leguminosas,Haba,Haba,2021,2021B,8.0,8.0,7.08,0.88,Transitorio,Grano seco,1060500,Vicia faba
52,Nariño,52473,Mosquera,Cultivos tropicales tradicionales,Cultivos tropicales tradicionales,Cacao,Cacao,2021,2021,480.0,470.0,220.9,0.47,Permanente,Grano seco,2030200,Theobrama cacao
52,Nariño,52473,Mosquera,Cereales,Cereales,Arroz,Arroz secano manual,2021,2021A,2.0,2.0,2.62,1.31,Transitorio,Paddy o cascara verde,1010102,Oryza sativa
